product_id,price,review_score,review_count,sales_month_1,sales_month_2,sales_month_3,sales_month_4,sales_month_5,sales_month_6,sales_month_7,sales_month_8,sales_month_9,sales_month_10,sales_month_11,sales_month_12,mean_sales,variance_sales,price_to_category_mean,quantity_total_sold,log_price,log_total_sales,peak_month,price_review_interaction,cat_Books,cat_Clothing,cat_Electronics,cat_Health,cat_Home & Kitchen,cat_Sports,cat_Toys,price_range_Low,price_range_Medium,price_range_High
406,448.28,2.9,899,982,678,151,163,581,401,625,595,494,79,75,510,444.5,78311.72727272728,1.8696275525746207,5334,6.107646301397391,14.687275160138793,1,1300.012,False,False,False,False,True,False,False,False,False,True
443,190.26,3.7,955,232,559,432,329,82,192,637,373,753,79,716,80,372.0,61941.27272727273,0.7484178594264727,4464,5.253633758921397,13.652193239250396,9,703.962,False,False,False,False,False,True,False,False,True,False
758,269.06,3.0,290,253,780,149,830,874,230,404,356,824,96,278,559,469.4166666666667,83997.35606060605,1.1226069197174304,5633,5.598644156532896,14.23133250175007,5,807.1800000000001,False,False,True,False,False,False,False,False,True,False
998,72.73,1.3,287,725,109,193,657,215,337,664,476,265,344,888,654,460.5833333333333,62986.08333333334,0.2860949801118856,5527,4.300409772001559,12.904156893690557,11,94.549,False,False,False,False,False,True,False,True,False,False
25,230.75,4.8,250,18,713,375,347,163,916,929,813,248,108,557,306,457.75,101999.47727272728,1.0030786332296773,5493,5.445659204445964,14.052565495673838,7,1107.6,False,True,False,False,False,False,False,False,True,False
468,434.96,2.6,35,48,528,363,477,121,672,470,521,138,554,844,165,408.4166666666667,60256.628787878784,1.6404757912262222,4901,6.077550496021111,14.57244908684769,11,1130.896,False,False,False,True,False,False,False,False,False,True
540,68.93,3.1,262,559,959,563,356,837,598,609,140,481,202,172,380,488.0,64812.909090909096,0.27418131624249087,5856,4.247494741715776,12.90831602990438,2,213.68300000000002,False,False,False,False,False,False,True,True,False,False
532,499.86,3.4,162,667,48,734,711,658,950,989,438,588,615,829,303,627.5,70440.27272727274,1.98842567120413,7530,6.216326620916156,15.140978645687417,7,1699.5240000000001,True,False,False,False,False,False,False,False,False,True
619,404.07,3.2,19,888,489,383,452,916,75,677,144,52,590,901,792,529.9166666666666,102048.446969697,1.607376387315354,6359,6.004059891677685,14.759214930729797,5,1293.0240000000001,True,False,False,False,False,False,False,False,False,True
695,61.84,2.5,387,882,868,797,665,340,696,574,333,42,332,258,14,483.4166666666667,93055.53787878787,0.25801684351195237,5801,4.14059181338742,12.790338787323359,1,154.60000000000002,False,False,True,False,False,False,False,True,False,False
927,138.0,3.4,476,338,44,949,944,118,609,400,152,987,277,76,793,473.9166666666667,133289.5378787879,0.5755523383940788,5687,4.9344739331306915,13.57319310666344,9,469.2,False,False,False,False,True,False,False,False,True,False
339,239.72,1.3,1,920,880,579,883,438,897,864,393,207,570,443,136,600.8333333333334,80328.51515151517,0.9535288717488742,7210,5.483634432321789,14.362696384444881,1,311.636,False,False,False,False,False,False,True,False,True,False
52,388.69,3.1,142,546,777,246,181,88,24,260,877,547,233,726,841,445.5,95125.72727272728,1.6896495512461245,5346,5.96535155125073,14.546886488691012,8,1204.939,False,True,False,False,False,False,False,False,False,True
508,412.16,3.1,605,209,138,448,669,987,18,564,646,152,188,435,171,385.4166666666667,83205.17424242424,1.791674493919583,4625,6.023834927138433,14.460643798015237,5,1277.6960000000001,False,True,False,False,False,False,False,False,False,True
517,191.35,3.6,179,517,559,934,89,534,744,449,102,530,637,16,876,498.9166666666667,88911.90151515152,0.7611836357878411,5987,5.259316629198304,13.951450815692224,3,688.86,True,False,False,False,False,False,False,False,True,False
921,434.89,3.8,140,850,143,897,34,502,86,781,996,282,58,325,64,418.1666666666667,136758.1515151515,1.7299772739366304,5018,6.077389917939674,14.595880310710573,8,1652.5819999999999,True,False,False,False,False,False,False,False,False,True
782,273.65,4.6,817,814,694,46,886,463,687,157,294,578,160,501,532,484.3333333333333,73411.8787878788,1.189566491801955,5812,5.615497559788629,14.27953057103127,4,1258.7899999999997,False,True,False,False,False,False,False,False,True,False
265,439.3,1.0,645,767,661,738,851,333,772,454,935,36,164,805,926,620.1666666666666,90880.15151515152,1.8321749438878179,7442,6.0874563127617085,15.000077765766882,8,439.3,False,False,False,False,True,False,False,False,False,True
818,202.51,4.1,262,967,190,902,539,139,226,340,739,468,407,81,975,497.75,106930.02272727274,0.8449384052329474,5973,5.315715143724457,14.005794687500208,12,830.2909999999999,False,False,True,False,False,False,False,False,True,False
711,381.31,1.6,213,398,516,349,554,528,989,502,889,245,984,196,999,595.75,87117.11363636363,1.6575684231280963,7149,5.946231797828224,14.818340825194968,12,610.096,False,True,False,False,False,False,False,False,False,True
683,89.59,3.6,713,936,585,556,490,983,278,371,313,151,146,509,989,525.5833333333334,92109.53787878787,0.3737989814074355,6307,4.506343831681196,13.244660883044846,12,322.524,False,False,True,False,False,False,False,True,False,False
833,74.72,3.3,87,479,714,754,64,935,524,736,670,50,447,498,270,511.75,75618.38636363637,0.2972120694855493,6141,4.327042326341122,13.036492847582842,5,246.576,False,False,False,False,False,False,True,True,False,False
519,493.7,2.0,823,519,735,716,254,939,322,870,6,537,204,91,279,456.0,95452.18181818182,2.0590593439504112,5472,6.203951518233663,14.809327874728242,5,987.4,False,False,False,False,True,False,False,False,False,True
448,377.92,4.4,68,198,924,480,380,827,84,28,443,105,758,143,234,383.6666666666667,95471.8787878788,1.5033525980503837,4604,5.937325101007334,14.369363877581852,2,1662.8480000000002,True,False,False,False,False,False,False,False,False,True
19,218.81,4.7,813,695,759,337,305,266,293,508,25,971,742,858,410,514.0833333333334,82480.26515151515,0.8704185594289915,6169,5.392763536839982,14.115496543381076,9,1028.4070000000002,True,False,False,False,False,False,False,False,True,False
716,465.12,5.0,921,903,687,619,443,734,326,495,823,526,563,7,381,542.25,58600.75,1.8296232249366182,6507,6.144443111705063,14.922929566716252,1,2325.6,False,False,False,False,False,True,False,False,False,True
484,315.64,1.0,445,4,72,137,845,481,70,57,550,670,121,799,98,325.3333333333333,101949.8787878788,1.3164300006572975,3904,5.757765481854255,14.024360082703486,4,315.64,False,False,False,False,True,False,False,False,False,True
569,452.56,3.5,701,244,255,652,273,566,757,168,239,463,561,603,874,471.25,54054.568181818184,1.7068551684691446,5655,6.117127565103639,14.755216130328062,12,1583.96,False,False,False,True,False,False,False,False,False,True
434,55.06,3.7,320,823,498,245,319,839,393,900,863,214,159,317,619,515.75,78455.29545454546,0.23934782034940857,6189,4.026422545736642,12.738955236011657,7,203.722,False,True,False,False,False,False,False,True,False,False
368,453.15,4.6,207,501,671,807,45,317,477,73,182,379,315,859,898,460.3333333333333,87750.60606060606,1.7825373331183962,5524,6.118427539948223,14.733081110518452,12,2084.49,False,False,False,False,False,True,False,False,False,True
84,36.46,4.5,573,656,801,659,362,366,892,628,938,810,224,580,359,606.25,54745.295454545456,0.15206259607136316,7275,3.6232736970159425,12.488418631361125,8,164.07,False,False,False,False,True,False,False,True,False,False
62,139.32,4.9,933,259,21,776,795,12,798,46,181,291,130,756,225,357.5,105783.18181818182,0.5810576216308918,4290,4.943925528623873,13.30081713054675,6,682.668,False,False,False,False,True,False,False,False,True,False
639,138.28,5.0,343,752,385,919,28,720,26,934,584,507,804,496,140,524.5833333333334,105308.26515151517,0.5769496947094561,6295,4.936486295459933,13.67679271033245,7,691.4,False,False,True,False,False,False,False,False,True,False
273,434.2,4.1,434,12,255,480,187,926,862,27,52,705,64,17,356,328.5833333333333,115184.8106060606,1.887483174640632,3943,6.0758056955417326,14.353202975416535,5,1780.2199999999998,False,True,False,False,False,False,False,False,False,True
286,22.79,3.1,728,951,933,701,786,600,572,825,834,596,573,710,840,743.4166666666666,18970.628787878784,0.09906895796881622,8921,3.1692653243148663,12.222490088766415,1,70.649,False,True,False,False,False,False,False,True,False,False
361,197.14,4.6,460,686,725,871,869,283,366,11,366,187,256,745,652,501.4166666666667,83795.90151515152,0.8225329969266862,6017,5.288973851544884,13.986259054491573,3,906.8439999999998,False,False,True,False,False,False,False,False,True,False
355,39.93,2.9,313,229,470,493,358,81,727,387,935,768,68,765,706,498.9166666666667,81339.35606060605,0.1735771606711203,5987,3.7118632905043114,12.38447783502609,8,115.797,False,True,False,False,False,False,False,True,False,False
457,10.62,3.8,632,266,793,301,187,412,573,61,773,526,630,902,23,453.9166666666667,85429.35606060605,0.044292506041631284,5447,2.4527277514237653,10.965576579987387,11,40.355999999999995,False,False,False,False,True,False,False,True,False,False
279,352.47,1.6,395,897,835,666,211,391,214,111,363,539,746,687,633,524.4166666666666,68383.53787878787,1.4020120199621464,6293,5.867798616105916,14.612159146612003,1,563.9520000000001,False,False,False,False,False,False,True,False,False,True
13,417.06,4.8,618,975,525,35,886,190,445,702,197,329,100,392,442,434.8333333333333,88774.33333333336,1.740111655160007,5218,6.035624962893636,14.593100021549578,1,2001.888,False,False,True,False,False,False,False,False,False,True
183,462.72,3.5,920,342,479,556,710,518,254,661,406,553,613,813,545,537.5,24266.818181818184,1.8405509742017316,6450,6.139280921802201,14.908957864379667,11,1619.52,False,False,False,False,False,False,True,False,False,True
369,101.92,1.7,210,692,557,608,820,463,925,170,711,109,412,347,310,510.3333333333333,64404.060606060615,0.4009184706861458,6124,4.6339519874135435,13.344160550758367,6,173.264,False,False,False,False,False,True,False,False,True,False
882,337.59,4.5,280,244,206,719,176,773,918,727,323,256,985,144,211,473.5,103055.54545454546,1.3429212626371427,5682,5.824789935890205,14.466891225169787,10,1519.155,True,False,False,False,False,False,False,False,False,True
616,460.83,3.7,1,789,575,461,428,225,794,645,113,138,50,620,556,449.5,68107.54545454546,1.8330331635576242,5394,6.135196857997905,14.726072117427167,6,1705.071,False,False,False,False,False,False,True,False,False,True
224,187.02,4.8,613,827,749,510,796,784,352,976,918,873,601,857,908,762.5833333333334,34213.53787878787,0.7803090244761535,9151,5.236548340150405,14.352834589232607,7,897.696,False,False,True,False,False,False,False,False,True,False
573,201.29,3.9,881,246,670,495,721,68,550,978,388,252,22,695,735,485.0,86633.81818181819,0.759176411660673,5820,5.3097023114146005,13.973803048638864,7,785.031,False,False,False,True,False,False,False,False,True,False
971,333.52,1.1,751,123,945,801,273,761,181,399,661,350,892,621,563,547.5,77817.0,1.257889198753379,6570,5.812696668513325,14.599972401416533,2,366.872,False,False,False,True,False,False,False,False,False,True
654,373.99,2.4,594,684,857,397,174,443,401,393,115,844,917,665,734,552.0,72061.09090909091,1.471148929080766,6624,5.926899358948182,14.722684158817856,10,897.576,False,False,False,False,False,True,False,False,False,True
546,182.29,2.9,780,331,850,551,228,437,210,487,922,229,416,869,645,514.5833333333334,66281.7196969697,0.7250908477853424,6175,5.211069597983756,13.93386387542352,8,528.641,False,False,False,False,False,False,True,False,True,False
583,248.85,3.4,757,832,200,654,522,719,195,644,421,309,825,712,185,518.1666666666666,61336.51515151516,0.9899166332155959,6218,5.520860737790214,14.252054542189542,1,846.0899999999999,True,False,False,False,False,False,False,False,True,False
634,268.4,4.2,453,128,58,927,878,31,853,973,443,751,570,693,855,596.6666666666666,122686.42424242423,1.0676858523410324,7160,5.596197263976263,14.468744185412755,7,1127.28,True,False,False,False,False,False,False,False,True,False
177,347.01,4.1,307,153,679,595,395,34,638,825,611,386,338,8,916,464.8333333333333,87833.24242424245,1.4472638909139806,5578,5.852231214993798,14.475939682792577,12,1422.7409999999998,False,False,False,False,True,False,False,False,False,True
666,80.67,4.4,655,153,677,387,8,116,593,185,95,244,212,477,154,275.0833333333333,44327.356060606064,0.3364478778134083,3301,4.402686737370185,12.492351246075842,2,354.94800000000004,False,False,False,False,True,False,False,True,False,False
674,264.63,4.2,450,40,155,770,225,608,959,758,632,736,1000,755,17,554.5833333333334,123067.35606060608,0.9980667386246901,6655,5.582104363030933,14.381456922590683,10,1111.4460000000001,False,False,False,True,False,False,False,False,True,False
586,123.87,1.5,318,592,868,794,721,153,968,884,61,103,568,854,50,551.3333333333334,128836.60606060608,0.46718258290231784,6616,4.827273196127054,13.61648008548953,6,185.805,False,False,False,True,False,False,False,False,True,False
874,207.32,4.4,300,680,433,252,824,733,395,716,978,701,492,996,148,612.3333333333334,72980.24242424242,0.8650073091348311,7348,5.339075359020204,14.236447596088167,11,912.2080000000001,False,False,True,False,False,False,False,False,True,False
394,389.32,3.1,281,372,498,249,790,797,150,860,568,908,169,190,39,465.8333333333333,98096.33333333333,1.4683419970576441,5590,5.966966915507582,14.593136653203059,9,1206.892,False,False,False,True,False,False,False,False,False,True
164,270.21,4.0,97,849,922,798,122,111,396,841,967,946,188,598,676,617.8333333333334,108936.69696969693,1.17461268682553,7414,5.602893428542784,14.510325317341469,8,1080.84,False,True,False,False,False,False,False,False,True,False
249,481.99,4.7,506,978,569,713,53,865,835,214,99,327,898,449,815,567.9166666666666,109206.99242424243,2.0952280408683515,6815,6.179995949504496,15.004805015514075,1,2265.353,False,True,False,False,False,False,False,False,False,True
635,58.05,4.7,520,671,824,121,386,526,145,149,331,858,491,104,176,398.5,75975.18181818182,0.24220371548947012,4782,4.078384542643371,12.533922458524744,9,272.835,False,False,True,False,False,False,False,True,False,False
886,93.38,2.8,111,560,531,860,757,618,165,648,824,839,866,353,594,634.5833333333334,46837.17424242423,0.38961210942991764,7615,4.547329186298241,13.474553861165385,10,261.464,False,False,True,False,False,False,False,True,False,False
670,146.12,4.3,959,854,128,863,326,343,157,130,85,981,226,710,389,432.6666666666667,107783.69696969696,0.6351889485916379,5192,4.991248580296066,13.539303778432272,9,628.316,False,True,False,False,False,False,False,False,True,False
376,162.89,4.5,443,420,246,899,117,624,753,928,235,693,365,376,819,539.5833333333334,78491.71969696968,0.6796307186232522,6475,5.099195471075736,13.868779961062252,7,733.0049999999999,False,False,True,False,False,False,False,False,True,False
413,475.55,2.1,327,643,910,270,962,51,18,721,941,945,725,24,340,545.8333333333334,146159.78787878787,1.7935632299927122,6550,6.166572649383635,14.95169267860013,4,998.6550000000001,False,False,False,True,False,False,False,False,False,True
75,354.89,5.0,629,289,147,974,302,851,802,697,495,822,95,94,317,490.4166666666667,104652.81060606062,1.411637999728675,5885,5.874621694341122,14.551970380804688,3,1774.4499999999998,False,False,False,False,False,False,True,False,False,True
114,405.02,3.1,637,806,559,848,385,591,832,885,273,933,698,260,252,610.1666666666666,68169.24242424242,1.5932103512294227,7322,6.006402419472189,14.902575579488271,9,1255.562,False,False,False,False,False,True,False,False,False,True
599,100.18,1.3,789,612,43,216,502,313,797,746,809,222,337,886,408,490.9166666666667,76504.62878787881,0.4178176323211509,5891,4.61690110886379,13.288151303904373,11,130.234,False,False,False,False,True,False,False,False,True,False
962,303.56,2.6,465,450,784,854,863,306,910,595,472,296,679,857,252,609.8333333333334,61239.60606060606,1.2075511078116385,7318,5.718868112074242,14.61367208027077,6,789.2560000000001,True,False,False,False,False,False,False,False,False,True
391,495.3,1.9,507,527,234,510,1000,918,948,681,784,656,177,444,491,614.1666666666666,71445.78787878787,1.9702861500168158,7370,6.207180582593395,15.110336898723045,4,941.0699999999999,True,False,False,False,False,False,False,False,False,True
105,454.25,5.0,22,973,594,806,38,304,209,605,842,616,209,426,92,476.1666666666667,95817.42424242427,1.7132290973066753,5714,6.120846718607718,14.769322675336602,1,2271.25,False,False,False,True,False,False,False,False,False,True
115,318.53,3.4,679,320,916,228,670,499,139,548,438,605,709,76,956,508.6666666666667,80575.15151515152,1.252988230648136,6104,5.766851166123184,14.480416749385437,12,1083.002,False,False,False,False,False,True,False,False,False,True
418,167.69,1.5,636,156,362,555,92,473,427,111,650,912,475,734,939,490.5,82137.36363636363,0.7289545222374196,5886,5.12806271097222,13.80244997869919,12,251.535,False,True,False,False,False,False,False,False,True,False
526,237.0,2.0,941,751,871,437,598,451,435,947,89,728,652,206,762,577.25,68011.65909090909,0.9322770560500053,6927,5.472270673671475,14.31124284828261,7,474.0,False,False,False,False,False,True,False,False,True,False
458,236.99,3.7,127,460,304,24,929,498,478,514,759,52,382,270,472,428.5,65942.09090909091,0.9884068744638606,5142,5.472228655982021,14.013216154589689,4,876.863,False,False,False,False,True,False,False,False,True,False
410,50.19,4.5,284,44,126,282,797,67,867,101,763,916,87,811,458,443.25,130686.93181818182,0.21817775342057422,5319,3.935544200469492,12.494860144273117,9,225.855,False,True,False,False,False,False,False,True,False,False
93,381.59,3.4,177,449,351,843,11,491,193,447,129,627,658,212,992,450.25,86613.84090909091,1.5179517302340333,5403,5.946963919706918,14.539056852653358,12,1297.406,True,False,False,False,False,False,False,False,False,True
931,73.98,3.3,20,335,943,786,481,521,908,185,900,446,794,220,327,570.5,79072.63636363637,0.30854610140865185,6846,4.317221411307766,13.135216579954482,2,244.134,False,False,False,False,True,False,False,True,False,False
90,238.75,1.9,681,357,777,719,473,323,435,370,618,202,191,88,645,433.1666666666667,48518.15151515153,0.9004588816333929,5198,5.479596713763548,14.031447000349115,2,453.625,False,False,False,True,False,False,False,False,True,False
337,428.45,1.8,660,137,847,370,901,277,198,909,928,707,409,914,870,622.25,100123.84090909091,1.7042359632104336,7467,6.062505320212233,14.978422948725393,8,771.21,False,False,False,False,False,False,True,False,False,True
989,126.97,2.7,575,117,637,338,142,753,550,938,368,374,911,104,127,446.5833333333333,94740.44696969696,0.5297606503996214,5359,4.851795861449505,13.430484977229545,7,342.819,False,False,True,False,False,False,False,False,True,False
922,246.28,1.0,246,901,941,917,701,13,224,78,921,73,435,73,386,471.9166666666667,146423.35606060605,0.9687814065991364,5663,5.5105212978238605,14.14817888316504,2,246.28,False,False,False,False,False,True,False,False,True,False
934,265.22,3.4,524,524,214,652,737,656,826,787,5,92,812,330,319,496.1666666666667,85903.96969696971,1.1065851752302718,5954,5.5843230346188735,14.272378845089118,6,901.748,False,False,True,False,False,False,False,False,True,False
606,233.09,3.1,397,980,219,389,909,0,334,716,135,912,777,666,227,522.0,117195.45454545454,0.927156869330657,6264,5.45570565679678,14.19399956764495,1,722.5790000000001,False,False,False,False,False,False,True,False,True,False
594,176.11,1.4,549,43,720,708,171,168,56,411,976,252,256,395,766,410.1666666666667,96053.78787878789,0.664208643536992,4922,5.176771008468541,13.672580184408135,8,246.554,False,False,False,True,False,False,False,False,True,False
612,400.71,3.6,333,566,726,387,630,102,919,752,575,916,505,141,206,535.4166666666666,78321.90151515152,1.5113000144892852,6425,5.995730435255033,14.761190271836089,6,1442.556,False,False,False,True,False,False,False,False,False,True
95,386.63,1.9,610,12,325,37,72,546,217,787,270,137,381,265,490,294.9166666666667,52758.26515151516,1.613147674757861,3539,5.960051276402239,14.129068374537528,7,734.597,False,False,True,False,False,False,False,False,False,True
12,485.11,5.0,991,276,214,991,906,495,374,962,100,201,819,491,132,496.75,113979.47727272728,1.8296193008132995,5961,6.186434935738598,14.877369546377365,3,2425.55,False,False,False,True,False,False,False,False,False,True
397,429.91,2.7,270,646,649,629,746,825,164,753,136,795,847,912,253,612.9166666666666,74625.90151515152,1.621429435824134,7355,6.065899251593168,14.966711833747455,11,1160.757,False,False,False,True,False,False,False,False,False,True
534,279.94,2.1,951,581,81,980,597,9,982,490,291,680,849,240,324,508.6666666666667,108272.06060606062,1.1011883505090232,6104,5.638141123402764,14.35127545267845,6,587.874,False,False,False,False,False,True,False,False,True,False
44,455.11,3.5,944,647,467,354,330,852,282,700,702,252,601,609,871,555.5833333333334,46299.90151515153,1.7902473037085147,6667,6.122734008493749,14.925464740166069,12,1592.885,False,False,False,False,False,True,False,False,False,True
43,22.02,2.3,655,743,473,919,170,486,297,217,108,869,753,552,131,476.5,86527.72727272728,0.09183813399592476,5718,3.1363634032937364,11.743333446303467,3,50.645999999999994,False,False,False,False,True,False,False,True,False,False
330,127.63,3.0,936,101,388,183,410,833,918,973,323,846,396,301,892,547.0,101663.09090909091,0.5020528298044817,6564,4.856940066090624,13.63849209885842,7,382.89,False,False,False,False,False,True,False,False,True,False
168,97.33,3.0,679,74,859,701,451,326,819,693,848,164,502,486,400,526.9166666666666,68904.62878787878,0.38286297833479754,6323,4.588329168792065,13.330057949408626,2,291.99,False,False,False,False,False,True,False,True,False,False
498,43.48,2.9,332,572,198,55,528,788,24,453,802,274,420,40,44,349.8333333333333,82231.06060606062,0.1729619257071091,4198,3.7950396499423267,12.114670041198865,8,126.09199999999998,True,False,False,False,False,False,False,True,False,False
877,359.41,3.4,836,140,111,803,89,999,656,600,668,354,410,577,756,513.5833333333334,86534.44696969698,1.5623683274932971,6163,5.88724227229708,14.610783200534215,5,1221.9940000000001,False,True,False,False,False,False,False,False,False,True
598,90.3,1.3,856,547,703,406,24,514,528,864,336,135,51,915,7,419.1666666666667,100990.33333333333,0.35520935933044506,5030,4.514150787600923,13.026314925143947,11,117.39,False,False,False,False,False,True,False,True,False,False
757,311.94,4.8,679,862,252,979,174,642,137,832,995,865,774,248,235,582.9166666666666,117724.99242424243,1.1764990305202956,6995,5.746011478873911,14.595762207014035,8,1497.312,False,False,False,True,False,False,False,False,False,True
101,20.56,1.2,842,294,257,47,504,611,600,248,790,910,467,287,703,476.5,65979.54545454546,0.08087601802695404,5718,3.070839746040796,11.674730319577202,9,24.671999999999997,False,False,False,False,False,True,False,True,False,False
427,223.56,1.0,437,217,329,470,558,690,991,91,135,355,697,85,367,415.4166666666667,77743.35606060606,0.879408686289195,4985,5.414142932053627,13.923869414103374,6,223.56,False,False,False,False,False,True,False,False,True,False
179,468.68,4.0,504,95,368,382,336,386,39,81,236,186,942,76,316,286.9166666666667,59616.44696969697,1.84362704906969,3443,6.1520516117559305,14.294019315845507,10,1874.72,False,False,False,False,False,True,False,False,False,True
445,407.34,4.5,222,570,244,725,440,830,880,541,732,349,771,255,127,538.6666666666666,64629.15151515151,1.536305427621136,6464,6.012100160708053,14.78365219753078,6,1833.03,False,False,False,True,False,False,False,False,False,True
417,150.14,1.2,763,488,583,692,499,916,760,569,277,478,600,113,815,565.8333333333334,49683.060606060615,0.5972085132837308,6790,5.018206559592573,13.834775393617624,5,180.16799999999998,False,False,False,False,False,False,True,False,True,False
871,189.79,4.3,942,592,92,554,648,179,945,497,537,712,976,174,513,534.9166666666666,78684.26515151515,0.7915512920566103,6419,5.251173346739219,14.012936639901756,10,816.097,False,False,False,False,True,False,False,False,True,False
883,14.76,3.5,637,514,779,803,342,83,90,879,697,208,991,339,667,532.6666666666666,98781.69696969698,0.0641622562360565,6392,2.757475084429733,11.454733905854741,10,51.66,False,True,False,False,False,False,False,True,False,False
681,409.45,2.4,563,353,902,200,0,888,149,614,790,544,60,54,954,459.0,134040.9090909091,1.6106364582264754,5508,6.017254118794275,14.628772098974348,12,982.68,False,False,False,False,False,True,False,False,False,True
178,196.43,1.4,779,785,38,486,911,378,774,505,11,137,567,52,297,411.75,97964.20454545454,0.740846651808366,4941,5.285384091136137,13.78563018292374,4,275.002,False,False,False,True,False,False,False,False,True,False
396,465.72,4.3,856,972,633,509,539,865,527,81,609,650,416,529,573,575.25,48295.11363636364,1.9423640220064524,6903,6.1457295061194115,14.98329628492728,1,2002.596,False,False,False,False,True,False,False,False,False,True
912,137.69,4.5,659,800,28,164,663,266,478,59,1000,220,191,291,954,426.1666666666667,119111.96969696971,0.5742594309672516,5114,4.932241226668244,13.464743357465098,8,619.605,False,False,False,False,True,False,False,False,True,False
794,307.67,3.7,833,825,338,24,698,232,140,422,675,582,81,360,292,389.0833333333333,66663.7196969697,1.2102686997253382,4669,5.732272745055829,14.177728671113934,1,1138.3790000000001,False,False,False,False,False,True,False,False,False,True
961,45.99,1.5,754,374,944,915,69,636,564,545,386,777,694,833,500,603.0833333333334,64213.71969696972,0.19180907277350498,7237,3.849934813114724,12.715389020953637,2,68.985,False,False,False,False,True,False,False,True,False,False
685,465.04,1.5,551,579,436,775,621,835,403,132,220,445,944,540,277,517.25,62180.02272727273,1.8499129238922272,6207,6.14427146735174,14.87555673624662,10,697.5600000000001,True,False,False,False,False,False,False,False,False,True
384,439.35,2.0,501,54,605,587,304,170,707,892,234,752,433,30,932,475.0,100010.18181818182,1.747718998606679,5700,6.087569865251469,14.733518215078393,12,878.7,True,False,False,False,False,False,False,False,False,True
957,261.86,3.6,715,839,742,387,44,329,452,325,412,10,386,905,26,404.75,90639.11363636363,1.0416699601118582,4857,5.571621571053862,14.055987038398799,11,942.696,True,False,False,False,False,False,False,False,True,False
752,470.22,1.9,118,247,858,503,849,928,518,392,378,32,955,873,951,623.6666666666666,100826.96969696971,1.773460839043577,7484,6.155325076258353,15.073723641848195,10,893.418,False,False,False,True,False,False,False,False,False,True
258,349.53,3.0,353,870,618,824,57,752,306,160,686,81,717,248,567,490.5,90267.72727272728,1.3182718027112872,5886,5.85944629482327,14.536921809759306,1,1048.59,False,False,False,True,False,False,False,False,False,True
539,228.02,1.7,934,251,531,542,765,651,496,263,129,693,241,883,556,500.0833333333333,55066.628787878784,0.8969528030401782,6001,5.433809335985194,14.129115476203054,11,387.634,False,False,False,False,False,True,False,False,True,False
336,25.16,3.6,201,397,806,292,447,725,835,237,717,27,24,890,812,517.4166666666666,102321.35606060605,0.10007836815118336,6209,3.264231526588998,11.959016964469603,11,90.57600000000001,False,False,False,False,False,False,True,True,False,False
16,95.79,4.7,582,680,127,85,326,520,656,209,942,453,835,945,264,503.5,95165.36363636363,0.38104928388877607,6042,4.572543683160998,13.268650385162347,11,450.213,True,False,False,False,False,False,False,True,False,False
325,477.66,4.9,893,52,310,870,438,487,934,187,335,441,497,39,36,385.5,87750.09090909091,1.8999774773884837,4626,6.170990533266469,14.608347477679127,6,2340.534,False,False,False,False,False,False,True,False,False,True
759,447.48,1.4,440,180,880,879,587,48,599,282,656,342,964,439,380,519.6666666666666,85246.78787878787,1.8670339122692179,6236,6.105864087416478,14.841726432516941,10,626.472,False,False,True,False,False,False,False,False,False,True
223,51.37,2.7,619,928,602,721,200,94,255,570,710,715,364,136,321,468.0,74841.81818181819,0.20433329777131515,5616,3.9583339082913964,12.572432756456372,1,138.699,False,False,False,False,False,False,True,True,False,False
180,73.07,3.2,268,725,756,405,598,757,923,598,833,909,985,717,569,731.25,28445.295454545456,0.2874324239897632,8775,4.305010592025198,13.37108149373792,10,233.82399999999998,False,False,False,False,False,True,False,True,False,False
984,42.19,2.9,881,516,782,162,136,459,441,523,151,103,367,406,233,356.5833333333333,42055.90151515151,0.1759605301220738,4279,3.7656089869726097,12.103663381752288,2,122.35099999999998,False,False,False,False,True,False,False,True,False,False
23,149.61,4.7,596,302,337,855,224,297,119,776,181,154,790,55,745,402.9166666666667,89185.90151515152,0.5951433694811545,4835,5.014693714223758,13.49166969854178,3,703.1670000000001,True,False,False,False,False,False,False,False,True,False
357,18.12,4.6,949,851,962,185,323,682,379,540,378,276,901,143,681,525.0833333333334,81371.35606060606,0.07560260679878035,6301,2.9507349076232554,11.645488689070822,2,83.352,False,False,True,False,False,False,False,True,False,False
667,126.75,1.8,41,876,962,428,827,165,388,33,893,577,281,682,174,523.8333333333334,104610.33333333334,0.5509868548726397,6286,4.850075229083814,13.588298114926069,2,228.15,False,True,False,False,False,False,False,False,True,False
862,229.38,3.6,899,890,192,878,434,508,838,103,76,228,386,984,254,480.9166666666667,111207.17424242423,0.9124656513039717,5771,5.4397301194983605,14.095981427075579,11,825.768,True,False,False,False,False,False,False,False,True,False
341,248.35,2.0,759,110,828,217,368,421,471,953,797,715,416,259,639,516.1666666666666,71385.78787878787,1.036197980048405,6194,5.518857531992132,14.246176052163047,7,496.7,False,False,True,False,False,False,False,False,True,False
432,381.95,3.1,286,630,945,367,505,410,452,97,807,264,414,717,838,537.1666666666666,64322.69696969697,1.5193837976961897,6446,5.947904432355602,14.716505178528312,2,1184.045,True,False,False,False,False,False,False,False,False,True
